food_id,name,default_label,default_complete,verified_fields,other_source_fields,missing_fields,available_estimate_ids,available_variant_ids
FC001415,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",Other source,True,0,8,,,
FC001416,"Chicken, broilers or fryers, leg, meat only, cooked, fried",Other source,False,0,7,sugar_g_100g,,
FC001417,"Chicken, broilers or fryers, meat and skin, cooked, stewed",Other source,True,0,8,,,
FC001418,"Turkey, drumstick, smoked, cooked, with skin, bone removed",Other source,True,0,8,,,
FC001419,"Turkey, retail parts, wing, meat and skin, cooked, roasted",Other source,True,0,8,,,
FC001420,"Beef, variety meats and by-products, lungs, cooked, braised",Other source,False,0,7,sugar_g_100g,,
FC001421,"Chicken, broilers or fryers, back, meat only, cooked, fried",Other source,False,0,7,sugar_g_100g,,
FC001422,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",Other source,True,0,8,,,
FC001423,"Chicken, broilers or fryers, meat and skin, cooked, roasted",Other source,True,0,8,,,
FC001424,"Chicken, broilers or fryers, wing, meat only, cooked, fried",Other source,False,0,7,sugar_g_100g,,
FC001425,"Turkey, all classes, breast, meat and skin, cooked, roasted",Other source,False,0,7,sugar_g_100g,,
FC001426,"Turkey, retail parts, drumstick, meat only, cooked, roasted",Other source,True,0,8,,,
FC001427,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",Other source,True,0,8,,,
FC001428,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",Other source,True,0,8,,,
FC001429,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",Other source,True,0,8,,,
FC001430,"Crustaceans, shrimp, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001431,"Fish, carp, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001432,"Fish, cusk, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001433,"Fish, ling, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001434,"Fish, scup, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001435,"Fish, spot, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001436,"Fish, burbot, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001437,"Fish, lingcod, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001438,"Fish, tilapia, cooked, dry heat",Other source,True,0,8,,,
FC001439,"Fish, bluefish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001440,"Fish, mahimahi, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001441,"Fish, milkfish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001442,"Fish, monkfish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001443,"Fish, tilefish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001444,"Fish, sablefish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001445,"Fish, swordfish, cooked, dry heat",Other source,True,0,8,,,
FC001446,"Fish, butterfish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001447,"Fish, sheepshead, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001448,"Fish, pout, ocean, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001449,"Fish, salmon, chum, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001450,"Fish, pike, walleye, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001451,"Fish, sucker, white, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001452,"Fish, mackerel, king, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001453,"Fish, pike, northern, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001454,"Fish, roughy, orange, cooked, dry heat",Other source,True,0,8,,,
FC001455,"Fish, shad, american, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001456,"Fish, smelt, rainbow, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001457,"Fish, salmon, chinook, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001458,"Fish, drum, freshwater, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001459,"Fish, herring, Pacific, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001460,"Fish, pompano, florida, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001461,"Fish, turbot, european, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001462,"Fish, herring, Atlantic, cooked, dry heat",Other source,True,0,8,,,
FC001463,"Fish, mackerel, spanish, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001464,"Fish, pollock, Atlantic, cooked, dry heat",Other source,False,0,7,sugar_g_100g,,
FC001465,"Yogurt, plain, low fat",Other source,True,0,8,,,
FC001466,"Yogurt, plain, skim milk",Other source,True,0,8,,,
FC001467,"Yogurt, vanilla, non-fat",Other source,True,0,8,,,
FC001468,"Yogurt, vanilla, low fat.",Other source,True,0,8,,,
FC001469,"Yogurt, Greek, vanilla, lowfat",Other source,True,0,8,,,
FC001470,"Yogurt, Greek, vanilla, nonfat",Other source,True,0,8,,,
FC001471,"Yogurt, Greek, fruit, whole milk",Other source,True,0,8,,,
FC001472,"Yogurt, Greek, strawberry, nonfat",Other source,True,0,8,,,
FC001473,"Cheese, blue",Other source,True,0,8,,,
FC001474,"Cheese, brie",Other source,True,0,8,,,
FC001475,"Cheese, edam",Other source,True,0,8,,,
FC001476,"Cheese, feta",Other source,True,0,8,,,
FC001477,"Cheese, brick",Other source,True,0,8,,,
FC001478,"Cheese, colby",Other source,True,0,8,,,
FC001479,"Cheese, cream",Other source,True,0,8,,,
FC001480,"Cheese, gouda",Other source,True,0,8,,,
FC001481,"Cheese, swiss",Other source,True,0,8,,,
FC001482,"Cheese, romano",Other source,True,0,8,,,
FC001483,"Cheese, tilsit",Other source,False,0,7,sugar_g_100g,,
FC001484,"Cheese, caraway",Other source,False,0,7,sugar_g_100g,,
FC001485,"Cheese, fontina",Other source,True,0,8,,,
FC001486,"Cheese, gjetost",Other source,False,0,7,sugar_g_100g,,
FC001487,"Cheese, gruyere",Other source,True,0,8,,,
FC001488,"Cheese, cheshire",Other source,False,0,7,sugar_g_100g,,
FC001489,"Cheese, monterey",Other source,True,0,8,,,
FC001490,"Cheese, muenster",Other source,True,0,8,,,
FC001491,"Cheese, camembert",Other source,True,0,8,,,
FC001492,"Cheese, limburger",Other source,True,0,8,,,
FC001493,"Cheese, provolone",Other source,True,0,8,,,
FC001494,"Cheese, roquefort",Other source,False,0,7,sugar_g_100g,,
FC001495,"Cheese, neufchatel",Other source,True,0,8,,,
FC001496,"Milk, sheep, fluid",Other source,False,0,7,sugar_g_100g,,
FC001497,"Cheese, Mexican blend",Other source,True,0,8,,,
FC001498,"Cheese, port de salut",Other source,True,0,8,,,
FC001499,"Cream, sour, cultured",Other source,True,0,8,,,
FC001500,"Cheese, cream, low fat",Other source,True,0,8,,,
FC001501,"Cheese, parmesan, hard",Other source,True,0,8,,,
FC001502,"Cheese, swiss, low fat",Other source,True,0,8,,,
FC001503,"Cheese, cream, fat free",Other source,True,0,8,,,
FC001504,"Egg, whole, cooked, scrambled",Other source,True,0,8,,,
FC001505,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)",Other source,True,0,8,,,
FC001506,"Millet, cooked",Other source,True,0,8,,,
FC001507,"Spaghetti, spinach, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001508,"Pasta, gluten-free, corn, cooked",Other source,False,0,7,sugar_g_100g,,
FC001509,"Macaroni, vegetable, enriched, cooked",Other source,True,0,8,,,
FC001510,"Pasta, homemade, made with egg, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001511,"Pasta, cooked, enriched, with added salt",Other source,True,0,8,,,
FC001512,"Pasta, fresh-refrigerated, plain, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001513,"Pasta, homemade, made without egg, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001514,"Pasta, cooked, unenriched, with added salt",Other source,True,0,8,,,
FC001515,"Pasta, fresh-refrigerated, spinach, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001516,"Rice, white, glutinous, unenriched, cooked",Other source,True,0,8,,,
FC001517,"Rice, white, short-grain, enriched, cooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001518,"Pasta, cooked, enriched, without added salt",Other source,True,0,8,,,
FC001519,"Rice, white, medium-grain, enriched, cooked",Other source,False,0,7,sugar_g_100g,,
FC001520,"Rice, white, glutinous, unenriched, uncooked",Other source,False,0,7,sugar_g_100g,,
FC001521,"Rice, white, short-grain, cooked, unenriched",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001522,"Rice, white, short-grain, enriched, uncooked",Other source,False,0,7,sugar_g_100g,,
FC001523,"Pasta, cooked, unenriched, without added salt",Other source,True,0,8,,,
FC001524,"Rice, white, medium-grain, cooked, unenriched",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001525,"Pasta, gluten-free, corn and rice flour, cooked",Other source,True,0,8,,,
FC001526,"Rice, white, long-grain, regular, enriched, cooked",Other source,True,0,8,,,
FC001527,"Rice, white, long-grain, parboiled, enriched, cooked",Other source,True,0,8,,,
FC001528,"Rice, white, long-grain, parboiled, unenriched, cooked",Other source,True,0,8,,,
FC001529,"Cereals, farina, enriched, cooked with water, with salt",Other source,True,0,8,,,
FC001530,"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)",Other source,False,0,7,sugar_g_100g,,
FC001531,"Rice, white, long-grain, precooked or instant, enriched, dry",Other source,True,0,8,,,
FC001532,"Rice, white, long-grain, regular, cooked, enriched, with salt",Other source,True,0,8,,,
FC001533,"Rice, white, long-grain, regular, cooked, unenriched, with salt",Other source,True,0,8,,,
FC001534,"Rice, white, long-grain, precooked or instant, enriched, prepared",Other source,True,0,8,,,
FC001535,"Rice, white, long-grain, regular, unenriched, cooked without salt",Other source,True,0,8,,,
FC001536,"Cereals, whole wheat hot natural cereal, cooked with water, with salt",Other source,True,0,8,,,
FC001537,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",Other source,True,0,8,,,
FC001538,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked",Other source,False,0,7,cholesterol_mg_100g,,
FC001539,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",Other source,True,0,8,,,
FC001540,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",Other source,True,0,8,,,
FC001541,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",Other source,True,0,8,,,
FC001542,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",Other source,True,0,8,,,
FC001543,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",Other source,True,0,8,,,
FC001544,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt",Other source,True,0,8,,,
FC001545,Buckwheat,Other source,False,0,7,sugar_g_100g,,
FC001546,"Millet, raw",Other source,False,0,7,sugar_g_100g,,
FC001547,"Barley, hulled",Other source,True,0,8,,,
FC001548,"Millet, puffed",Other source,True,0,8,,,
FC001549,"Rye flour, dark",Other source,True,0,8,,,
FC001550,"Rye flour, light",Other source,True,0,8,,,
FC001551,"Rye flour, medium",Other source,True,0,8,,,
FC001552,"Pasta, dry, enriched",Other source,True,0,8,,,
FC001553,"Pasta, dry, unenriched",Other source,True,0,8,,,
FC001554,"Cornmeal, blue (Navajo)",Other source,False,0,7,cholesterol_mg_100g,,
FC001555,"Spaghetti, spinach, dry",Other source,True,0,8,,,
FC001556,"Cornmeal, white (Navajo)",Other source,False,0,7,cholesterol_mg_100g,,
FC001557,"Cornmeal, yellow (Navajo)",Other source,False,0,7,cholesterol_mg_100g,,
FC001558,"Cornmeal, whole-grain, white",Other source,True,0,8,,,
FC001559,"Cornmeal, whole-grain, yellow",Other source,True,0,8,,,
FC001560,"Pasta, gluten-free, corn, dry",Other source,False,0,7,sugar_g_100g,,
FC001561,"Corn flour, whole-grain, white",Other source,True,0,8,,,
FC001562,"Oat flour, partially debranned",Other source,True,0,8,,,
FC001563,"Corn flour, whole-grain, yellow",Other source,True,0,8,,,
FC001564,"Cereals, farina, unenriched, dry",Other source,False,0,7,sugar_g_100g,,
FC001565,"Corn flour, masa, enriched, white",Other source,True,0,8,,,
FC001566,"Corn flour, yellow, masa, enriched",Other source,False,0,7,sugar_g_100g,,
FC001567,"Macaroni, vegetable, enriched, dry",Other source,False,0,7,sugar_g_100g,,
FC001568,"Wheat flour, white, cake, enriched",Other source,True,0,8,,,
FC001569,"Corn flour, masa, unenriched, white",Other source,True,0,8,,,
FC001570,"Beans, chili, barbecue, ranch style, cooked",Other source,True,0,8,,,
FC001571,"Peanuts, all types, cooked, boiled, with salt",Other source,True,0,8,,,
FC001572,"Soybeans, mature cooked, boiled, without salt",Other source,True,0,8,,,
FC001573,"Peas, green, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001574,"Lentils, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001575,"Lentils, sprouted, cooked, stir-fried, with salt",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001576,"Soybeans, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001577,"Soybeans, mature seeds, sprouted, cooked, steamed",Other source,True,0,8,,,
FC001578,"Peas, green, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001579,"Lentils, sprouted, cooked, stir-fried, without salt",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001580,"Soybeans, green, cooked, boiled, drained, with salt",Other source,False,0,7,sugar_g_100g,,
FC001581,"Beans, navy, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001582,"Beans, pink, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001583,"Peas, split, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001584,"Soybeans, mature seeds, sprouted, cooked, stir-fried",Other source,False,0,7,sugar_g_100g,,
FC001585,"Beans, adzuki, mature seed, cooked, boiled, with salt",Other source,False,0,7,sugar_g_100g,,
FC001586,"Beans, black, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001587,"Beans, pinto, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001588,"Beans, white, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001589,"Beans, french, mature seeds, cooked, boiled, with salt",Other source,False,0,7,sugar_g_100g,,
FC001590,"Beans, snap, green, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001591,"Beans, yellow, mature seeds, cooked, boiled, with salt",Other source,True,0,8,,,
FC001592,"Soybeans, green, cooked, boiled, drained, without salt",Other source,False,0,7,sugar_g_100g,,
FC001593,"Beans, navy, mature seeds, cooked, boiled, without salt",Other source,False,0,7,cholesterol_mg_100g,,
FC001594,"Beans, pink, mature seeds, cooked, boiled, without salt",Other source,True,0,8,,,
FC001595,"Beans, snap, yellow, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001596,"Peas, edible-podded, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001597,"Peas, green, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001598,"Peas, split, mature seeds, cooked, boiled, without salt",Other source,True,0,8,,,
FC001599,"Beans, black, mature seeds, cooked, boiled, without salt",Other source,True,0,8,,,
FC001600,"Beans, pinto, mature seeds, cooked, boiled, without salt",Other source,True,0,8,,,
FC001601,"Beans, white, mature seeds, cooked, boiled, without salt",Other source,True,0,8,,,
FC001602,"Beans, adzuki, mature seeds, cooked, boiled, without salt",Other source,False,0,7,sugar_g_100g,,
FC001603,"Beans, french, mature seeds, cooked, boiled, without salt",Other source,False,0,7,sugar_g_100g,,
FC001604,"Beans, snap, green, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001605,"Cabbage, kimchi",Other source,True,0,8,,,
FC001606,"Sweet potato, frozen, cooked, baked, with salt",Other source,False,0,7,sugar_g_100g,,
FC001607,"Squash, winter, acorn, cooked, baked, with salt",Other source,False,0,7,sugar_g_100g,,
FC001608,"Okra, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001609,"Sweet potato, frozen, cooked, baked, without salt",Other source,True,0,8,,,
FC001610,"Squash, winter, acorn, cooked, baked, without salt",Other source,False,0,7,sugar_g_100g,,
FC001611,"Carrots, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001612,"Okra, frozen, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001613,"Squash, winter, butternut, cooked, baked, with salt",Other source,True,0,8,,,
FC001614,"Turnips, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001615,"Asparagus, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001616,"Sweet potato, cooked, baked in skin, flesh, with salt",Other source,True,0,8,,,
FC001617,"Carrots, frozen, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001618,"Squash, winter, butternut, cooked, baked, without salt",Other source,True,0,8,,,
FC001619,"Turnips, frozen, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001620,"Cauliflower, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001621,"Squash, winter, all varieties, cooked, baked, with salt",Other source,True,0,8,,,
FC001622,"Squash, winter, acorn, cooked, boiled, mashed, with salt",Other source,False,0,7,sugar_g_100g,,
FC001623,"Sweet potato, cooked, baked in skin, flesh, without salt",Other source,True,0,8,,,
FC001624,"Onions, frozen, whole, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001625,"Cauliflower, frozen, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001626,"Squash, winter, all varieties, cooked, baked, without salt",Other source,True,0,8,,,
FC001627,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",Other source,True,0,8,,,
FC001628,"Onions, frozen, chopped, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001629,"Potatoes, frozen, whole, cooked, boiled, drained, with salt",Other source,False,0,7,sugar_g_100g,,
FC001630,"Squash, winter, acorn, cooked, boiled, mashed, without salt",Other source,False,0,7,sugar_g_100g,,
FC001631,"Onions, frozen, whole, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001632,"Squash, winter, butternut, frozen, cooked, boiled, with salt",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001633,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",Other source,True,0,8,,,
FC001634,"Onions, frozen, chopped, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001635,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",Other source,False,0,7,sugar_g_100g,,
FC001636,"Squash, winter, butternut, frozen, cooked, boiled, without salt",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001637,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",Other source,True,0,8,,,
FC001638,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001639,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",Other source,False,0,7,sugar_g_100g,,
FC001640,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",Other source,True,0,8,,,
FC001641,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt",Other source,False,0,7,sugar_g_100g,,
FC001642,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001643,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt",Other source,False,0,7,sugar_g_100g,,
FC001644,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001645,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",Other source,True,0,8,,,
FC001646,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",Other source,True,0,8,,,
FC001647,"Tomatoes, sun-dried",Other source,True,0,8,,,
FC001648,"Corn, dried (Navajo)",Other source,False,0,6,fiber_g_100g;cholesterol_mg_100g,,
FC001649,"Peppers, ancho, dried",Other source,False,0,7,sugar_g_100g,,
FC001650,"Peppers, pasilla, dried",Other source,False,0,7,sugar_g_100g,,
FC001651,"Pickles, cucumber, sour",Other source,True,0,8,,,
FC001652,"Okra, frozen, unprepared",Other source,True,0,8,,,
FC001653,"Onions, dehydrated flakes",Other source,True,0,8,,,
FC001654,"Radishes, oriental, dried",Other source,True,0,8,,,
FC001655,"Figs, dried, uncooked",Other source,True,0,8,,,
FC001656,"Plums, dried (prunes), uncooked",Other source,True,0,8,,,
FC001657,"Pears, dried, sulfured, uncooked",Other source,True,0,8,,,
FC001658,"Apples, dried, sulfured, uncooked",Other source,True,0,8,,,
FC001659,"Peaches, dried, sulfured, uncooked",Other source,True,0,8,,,
FC001660,"Prunes, dehydrated (low-moisture), uncooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001661,"Apples, dehydrated (low moisture), sulfured, uncooked",Other source,True,0,8,,,
FC001662,"Peaches, dehydrated (low-moisture), sulfured, uncooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001663,"Apricots, dehydrated (low-moisture), sulfured, uncooked",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001664,"Figs, dried, stewed",Other source,True,0,8,,,
FC001665,"Mango nectar, canned",Other source,True,0,8,,,
FC001666,"Apricots, frozen, sweetened",Other source,False,0,7,sugar_g_100g,,
FC001667,"Blueberries, dried, sweetened",Other source,True,0,8,,,
FC001668,"Blueberries, frozen, sweetened",Other source,True,0,8,,,
FC001669,"Orange juice, canned, unsweetened",Other source,True,0,8,,,
FC001670,"Peaches, frozen, sliced, sweetened",Other source,True,0,8,,,
FC001671,"Pears, canned, heavy syrup, drained",Other source,True,0,8,,,
FC001672,"Plums, canned, heavy syrup, drained",Other source,True,0,8,,,
FC001673,"Raspberries, frozen, red, sweetened",Other source,True,0,8,,,
FC001674,"Pineapple, frozen, chunks, sweetened",Other source,True,0,8,,,
FC001675,"Peaches, canned, heavy syrup, drained",Other source,True,0,8,,,
FC001676,"Apricots, canned, heavy syrup, drained",Other source,True,0,8,,,
FC001677,"Pineapple, canned, juice pack, drained",Other source,True,0,8,,,
FC001678,"Strawberries, frozen, sweetened, sliced",Other source,True,0,8,,,
FC001679,"Olives, ripe, canned (small-extra large)",Other source,True,0,8,,,
FC001680,"Blueberries, canned, light syrup, drained",Other source,True,0,8,,,
FC001681,"Blueberries, wild, frozen (Alaska Native)",Other source,False,0,4,fiber_g_100g;sugar_g_100g;sodium_mg_100g;cholesterol_mg_100g,,
FC001682,"Olives, pickled, canned or bottled, green",Other source,True,0,8,,,
FC001683,"Prunes, dehydrated (low-moisture), stewed",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001684,"Cherries, sour, canned, water pack, drained",Other source,False,0,7,cholesterol_mg_100g,,
FC001685,"Bread, egg",Other source,True,0,8,,,
FC001686,"Bagels, egg",Other source,False,0,7,sugar_g_100g,,
FC001687,"Bread, wheat",Other source,True,0,8,,,
FC001688,"Bagels, wheat",Other source,True,0,8,,,
FC001689,"Bread, cheese",Other source,True,0,8,,,
FC001690,"Bread, potato",Other source,True,0,8,,,
FC001691,"Rolls, french",Other source,True,0,8,,,
FC001692,"Bread, Italian",Other source,True,0,8,,,
FC001693,"Bread, oatmeal",Other source,True,0,8,,,
FC001694,"Crackers, milk",Other source,True,0,8,,,
FC001695,"Bread, cinnamon",Other source,True,0,8,,,
FC001696,"Bread, oat bran",Other source,True,0,8,,,
FC001697,"Bagels, oat bran",Other source,True,0,8,,,
FC001698,"Bread, rice bran",Other source,True,0,8,,,
FC001699,"Cookies, fortune",Other source,True,0,8,,,
FC001700,"Cookies, fig bars",Other source,True,0,8,,,
FC001701,"Cookies, molasses",Other source,True,0,8,,,
FC001702,"Muffins, oat bran",Other source,True,0,8,,,
FC001703,"Bagels, multigrain",Other source,True,0,8,,,
FC001704,"Bread, white wheat",Other source,True,0,8,,,
FC001705,"Rolls, dinner, egg",Other source,True,0,8,,,
FC001706,"Rolls, dinner, rye",Other source,True,0,8,,,
FC001707,"Bread, egg, toasted",Other source,True,0,8,,,
FC001708,"Bread, pumpernickel",Other source,True,0,8,,,
FC001709,"Bread, rye, toasted",Other source,True,0,8,,,
FC001710,"Rolls, pumpernickel",Other source,True,0,8,,,
FC001711,"Bread, cracked-wheat",Other source,False,0,7,sugar_g_100g,,
FC001712,"Bread, sticks, plain",Other source,True,0,8,,,
FC001713,"Cookies, gingersnaps",Other source,True,0,8,,,
FC001714,"Crackers, matzo, egg",Other source,False,0,7,sugar_g_100g,,
FC001715,"Crackers, multigrain",Other source,True,0,8,,,
FC001716,"Crackers, rusk toast",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001717,"Rolls, dinner, sweet",Other source,True,0,8,,,
FC001718,"Rolls, dinner, wheat",Other source,True,0,8,,,
FC001719,"Bread, wheat, toasted",Other source,True,0,8,,,
FC001720,"Crackers, whole-wheat",Other source,True,0,8,,,
FC001721,"Bread, wheat, sprouted",Other source,True,0,8,,,
FC001722,"Cookies, Marie biscuit",Other source,True,0,8,,,
FC001723,"Crackers, matzo, plain",Other source,True,0,8,,,
FC001724,"Bagels, cinnamon-raisin",Other source,True,0,8,,,
FC001725,"Bread, oatmeal, toasted",Other source,True,0,8,,,
FC001726,"Bread, raisin, enriched",Other source,True,0,8,,,
FC001727,"Muffins, English, wheat",Other source,True,0,8,,,
FC001728,"Rolls, dinner, oat bran",Other source,True,0,8,,,
FC001729,"Bread, oat bran, toasted",Other source,True,0,8,,,
FC001730,"Bread, pita, whole-wheat",Other source,True,0,8,,,
FC001731,"Bread, stuffing, dry mix",Other source,True,0,8,,,
FC001732,"Crackers, water biscuits",Other source,True,0,8,,,
FC001733,"Crackers, wheat, regular",Other source,True,0,8,,,
FC001734,"Bagels, whole grain white",Other source,True,0,8,,,
FC001735,"Bread, raisin, unenriched",Other source,False,0,7,sugar_g_100g,,
FC001736,"Bread, rice bran, toasted",Other source,True,0,8,,,
FC001737,"Cookies, chocolate wafers",Other source,True,0,8,,,
FC001738,"Cookies, coconut macaroon",Other source,True,0,8,,,
FC001739,"Cookies, oatmeal, dry mix",Other source,False,0,6,fiber_g_100g;sugar_g_100g,,
FC001740,"Crackers, cheese, regular",Other source,True,0,8,,,
FC001741,"Crackers, crispbread, rye",Other source,True,0,8,,,
FC001742,"Crackers, wheat, low salt",Other source,True,0,8,,,
FC001743,"Bread, kneel down (Navajo)",Other source,False,0,6,fiber_g_100g;cholesterol_mg_100g,,
FC001744,"Cookies, raisin, soft-type",Other source,True,0,8,,,
FC001745,"Rolls, dinner, whole-wheat",Other source,True,0,8,,,
FC001746,"Bread, boston brown, canned",Other source,True,0,8,,,
FC001747,"Bread, reduced-calorie, rye",Other source,True,0,8,,,
FC001748,"Muffins, blueberry, dry mix",Other source,True,0,8,,,
FC001749,"Muffins, corn, toaster-type",Other source,False,0,7,sugar_g_100g,,
FC001750,"Gravy, mushroom, canned",Other source,False,0,7,sugar_g_100g,,
FC001751,Catsup,Other source,True,0,8,,,
FC001752,"Syrups, malt",Other source,True,0,8,,,
FC001753,"Syrups, maple",Other source,True,0,8,,,
FC001754,"Vinegar, cider",Other source,True,0,8,,,
FC001755,"Sauce, barbecue",Other source,True,0,8,,,
FC001756,"Spices, paprika",Other source,True,0,8,,,
FC001757,"Spices, saffron",Other source,False,0,7,sugar_g_100g,,
FC001758,"Syrups, sorghum",Other source,True,0,8,,,
FC001759,"Spices, bay leaf",Other source,False,0,7,sugar_g_100g,,
