recipe_id,estimate_id,ingredient_food_id,ingredient_name,edible_grams,weight_status,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
PH_DISH_019,EST_PH_DISH_019_V1,FC000270,"Squash fruit, boiled",250,ASSUMED_REFERENCE_MIXTURE,47.0,0.4,10.8,0.2,1.1,3.4,5.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":10.8,""value_for_portion"":10.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.2,""value_for_portion"":0.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.1,""value_for_portion"":1.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":3.4,""value_for_portion"":3.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":5.0,""value_for_portion"":5.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3505"",""source_record_id"":""D226"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000256,"Eggplant, boiled",200,ASSUMED_REFERENCE_MIXTURE,25.0,1.0,4.9,0.1,1.5,2.0,1.0,0.0,"{""kcal_100g"":{""value_per_100g"":25.0,""value_for_portion"":25.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":4.9,""value_for_portion"":4.9,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.5,""value_for_portion"":1.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":2.0,""value_for_portion"":2.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3353"",""source_record_id"":""D074"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000272,"String/Yard long bean pod, green, boiled",150,ASSUMED_REFERENCE_MIXTURE,52.0,4.0,7.9,0.5,2.7,,4.0,0.0,"{""kcal_100g"":{""value_per_100g"":52.0,""value_for_portion"":52.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":4.0,""value_for_portion"":4.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":7.9,""value_for_portion"":7.9,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.5,""value_for_portion"":0.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":2.7,""value_for_portion"":2.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":null,""value_for_portion"":null,""label"":""Unknown"",""source_url"":null,""source_record_id"":null,""source_name"":null},""sodium_mg_100g"":{""value_per_100g"":4.0,""value_for_portion"":4.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3512"",""source_record_id"":""D233"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000262,"Okra, boiled",150,ASSUMED_REFERENCE_MIXTURE,30.0,1.0,6.1,0.2,2.6,2.5,6.0,0.0,"{""kcal_100g"":{""value_per_100g"":30.0,""value_for_portion"":30.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":6.1,""value_for_portion"":6.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.2,""value_for_portion"":0.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":2.6,""value_for_portion"":2.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":2.5,""value_for_portion"":2.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":6.0,""value_for_portion"":6.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3419"",""source_record_id"":""D140"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000250,"Bitter melon/gourd fruit, boiled",100,ASSUMED_REFERENCE_MIXTURE,19.0,0.4,3.8,0.2,1.6,1.5,1.0,0.0,"{""kcal_100g"":{""value_per_100g"":19.0,""value_for_portion"":19.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":3.8,""value_for_portion"":3.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.2,""value_for_portion"":0.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.6,""value_for_portion"":1.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":1.5,""value_for_portion"":1.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000280,"Tomato, boiled",100,ASSUMED_REFERENCE_MIXTURE,25.0,0.4,5.6,0.1,0.3,3.6,11.0,0.0,"{""kcal_100g"":{""value_per_100g"":25.0,""value_for_portion"":25.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":5.6,""value_for_portion"":5.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":3.6,""value_for_portion"":3.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":11.0,""value_for_portion"":11.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000333,"Onion, Bombay bulb, boiled",60,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.2,""value_for_portion"":1.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":9.7,""value_for_portion"":9.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.3,""value_for_portion"":1.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":3.0,""value_for_portion"":3.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000070,Garlic bulb,15,ASSUMED_REFERENCE_MIXTURE,129.0,7.0,24.6,0.3,1.7,0.8,10.0,0.0,"{""kcal_100g"":{""value_per_100g"":129.0,""value_for_portion"":129.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":7.0,""value_for_portion"":7.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":24.6,""value_for_portion"":24.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.7,""value_for_portion"":1.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.8,""value_for_portion"":0.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":10.0,""value_for_portion"":10.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC001216,"Shrimp paste, sauteed",40,ASSUMED_REFERENCE_MIXTURE,401.0,10.2,17.7,32.1,0.9,16.5,1130.0,189.0,"{""kcal_100g"":{""value_per_100g"":401.0,""value_for_portion"":401.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":10.2,""value_for_portion"":10.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":17.7,""value_for_portion"":17.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":32.1,""value_for_portion"":32.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.9,""value_for_portion"":0.9,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":16.5,""value_for_portion"":16.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":1130.0,""value_for_portion"":1130.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":189.0,""value_for_portion"":189.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4354"",""source_record_id"":""N031"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_019,EST_PH_DISH_019_V1,FC000098,Coconut oil,20,ASSUMED_REFERENCE_MIXTURE,892.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,"{""kcal_100g"":{""value_per_100g"":892.0,""value_for_portion"":892.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":99.1,""value_for_portion"":99.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""}}"
