estimate_id,ingredient_food_id,ingredient_name,edible_grams,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
EST_PANTRY_20260918_009_V1,FC000686,"Cracker, salted, round",100,505.0,7.2,63.4,24.7,2.9,1.3,962.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 63.4, ""value_per_100g"": 63.4}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 24.7, ""value_per_100g"": 24.7}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 2.9, ""value_per_100g"": 2.9}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 505.0, ""value_per_100g"": 505.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 7.2, ""value_per_100g"": 7.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 962.0, ""value_per_100g"": 962.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A115"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3077"", ""value_for_portion"": 1.3, ""value_per_100g"": 1.3}}"
EST_PANTRY_20260918_010_V1,FC000683,"Cracker, graham, honey-flvr",100,423.0,8.0,79.5,8.1,3.4,25.0,462.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 79.5, ""value_per_100g"": 79.5}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 8.1, ""value_per_100g"": 8.1}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 3.4, ""value_per_100g"": 3.4}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 423.0, ""value_per_100g"": 423.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 8.0, ""value_per_100g"": 8.0}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 462.0, ""value_per_100g"": 462.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A112"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3074"", ""value_for_portion"": 25.0, ""value_per_100g"": 25.0}}"
EST_PANTRY_20260918_011_V1,FC000217,"Potato chips, cheese flvr",100,556.0,6.2,51.8,36.0,5.1,0.3,720.0,5.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 51.8, ""value_per_100g"": 51.8}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 5.0, ""value_per_100g"": 5.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 36.0, ""value_per_100g"": 36.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 5.1, ""value_per_100g"": 5.1}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 556.0, ""value_per_100g"": 556.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 6.2, ""value_per_100g"": 6.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 720.0, ""value_per_100g"": 720.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""B033"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3200"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}}"
EST_PANTRY_20260918_012_V1,FC001188,"Chips, corn, bbq flvr",100,535.0,6.5,58.1,30.7,5.2,0.3,758.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 58.1, ""value_per_100g"": 58.1}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 30.7, ""value_per_100g"": 30.7}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 5.2, ""value_per_100g"": 5.2}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 535.0, ""value_per_100g"": 535.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 6.5, ""value_per_100g"": 6.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 758.0, ""value_per_100g"": 758.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A067"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3029"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}}"
EST_PANTRY_20260918_013_V1,FC001715,"Crackers, multigrain",85,482.0,7.1,67.6,20.4,3.5,12.0,883.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 67.6, ""value_per_100g"": 67.6}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 20.4, ""value_per_100g"": 20.4}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 3.5, ""value_per_100g"": 3.5}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 482.0, ""value_per_100g"": 482.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 7.1, ""value_per_100g"": 7.1}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 883.0, ""value_per_100g"": 883.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001715_171838"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171838/nutrients"", ""value_for_portion"": 12.0, ""value_per_100g"": 12.0}}"
EST_PANTRY_20260918_013_V1,FC000642,"Oil, corn",15,896.0,0.0,0.0,99.6,0.0,0.0,0.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 99.6, ""value_per_100g"": 99.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 896.0, ""value_per_100g"": 896.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PANTRY_20260918_014_V1,FC001196,"Cookies, sandwich type, cream-filled",100,472.0,5.9,71.7,18.0,2.9,40.7,388.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 71.7, ""value_per_100g"": 71.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 18.0, ""value_per_100g"": 18.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 2.9, ""value_per_100g"": 2.9}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 472.0, ""value_per_100g"": 472.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 5.9, ""value_per_100g"": 5.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 388.0, ""value_per_100g"": 388.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 40.7, ""value_per_100g"": 40.7}}"
EST_PANTRY_20260918_015_V1,FC001948,"Candies, chocolate covered, caramel with nuts",100,470.0,9.5,60.67,21.0,4.3,41.35,156.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 60.67, ""value_per_100g"": 60.67}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 21.0, ""value_per_100g"": 21.0}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 4.3, ""value_per_100g"": 4.3}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 470.0, ""value_per_100g"": 470.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 9.5, ""value_per_100g"": 9.5}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 156.0, ""value_per_100g"": 156.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001948_169059"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/169059/nutrients"", ""value_for_portion"": 41.35, ""value_per_100g"": 41.35}}"
EST_PANTRY_20260918_016_V1,FC001192,"Chips, prawn crackers",100,442.0,6.8,74.2,13.1,0.9,2.2,751.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 74.2, ""value_per_100g"": 74.2}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 13.1, ""value_per_100g"": 13.1}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 0.9, ""value_per_100g"": 0.9}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 442.0, ""value_per_100g"": 442.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 6.8, ""value_per_100g"": 6.8}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 751.0, ""value_per_100g"": 751.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A075"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3037"", ""value_for_portion"": 2.2, ""value_per_100g"": 2.2}}"
EST_PANTRY_20260918_017_V1,FC000479,"Tuna flakes, in veg oil, cnd",100,309.0,15.4,1.7,26.7,0.0,0.0,503.0,38.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 1.7, ""value_per_100g"": 1.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 38.0, ""value_per_100g"": 38.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 26.7, ""value_per_100g"": 26.7}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 309.0, ""value_per_100g"": 309.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 15.4, ""value_per_100g"": 15.4}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 503.0, ""value_per_100g"": 503.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G227"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4207"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PANTRY_20260918_018_V1,FC000478,"Tuna flakes, in brine, cnd",100,95.0,17.9,0.1,2.6,0.0,0.0,316.0,37.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 0.1, ""value_per_100g"": 0.1}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 37.0, ""value_per_100g"": 37.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 2.6, ""value_per_100g"": 2.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 95.0, ""value_per_100g"": 95.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 17.9, ""value_per_100g"": 17.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 316.0, ""value_per_100g"": 316.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G226"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4206"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PANTRY_20260918_019_V1,FC000108,"Sardines, in tomato sce, cnd",100,88.0,9.7,2.7,4.3,0.4,0.3,311.0,48.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 2.7, ""value_per_100g"": 2.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 48.0, ""value_per_100g"": 48.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 4.3, ""value_per_100g"": 4.3}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 0.4, ""value_per_100g"": 0.4}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 88.0, ""value_per_100g"": 88.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 9.7, ""value_per_100g"": 9.7}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 311.0, ""value_per_100g"": 311.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""G203"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4183"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}}"
